gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenureBins
0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.6159203980099502,0.20445995845834297,0
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0.5562189054726369,0.09150703900300024,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,0.011442786069651711,0.12033233325640434,2
0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0.37213930348258706,0.2772847911377798,1
1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,3,0.8164179104477611,0.7598661435495039,2
0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6253731343283582,0.06437225940456959,0
0,0,0,1,1,2,1,1,0,1,0,1,0,2,0,3,0.8034825870646766,0.8126990537733672,2
0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,0.06417910447761191,0.20675628894530348,2
0,0,0,0,1,1,0,1,0,1,0,0,1,2,1,2,0.5248756218905473,0.5039695361181629,2
1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,2,0.417910447761194,0.07433071774751905,0
0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,3,0.41840796019900495,0.47198246018924533,2
0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.5611940298507463,0.10932956381260098,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.01840796019900498,0.053917609046849765,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20945273631840794,0.24147819063004847,2
0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0.6975124378109452,0.13893376413570274,0
1,1,0,0,1,2,1,1,0,1,0,1,1,1,0,0,0.9014925373134327,0.7233383337179783,2
1,0,1,0,1,1,2,2,2,2,2,2,2,1,0,0,0.01641791044776117,0.01682437110546965,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.10895522388059697,0.009196861297022848,0
0,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,0.6064676616915423,0.19893261020078468,0
1,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.564179104477612,0.11746480498499885,0
1,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,0.4159203980099502,0.3705111931687053,2
0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0.6203980099502486,0.30437341333948764,1
0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0.46368159203980097,0.15208862220170782,0
1,0,1,0,1,2,1,0,1,1,1,0,0,2,0,3,0.6781094527363184,0.7100392337872145,2
1,0,1,0,1,2,1,1,1,1,1,1,1,2,0,0,0.9059701492537312,0.6591968612970228,2
1,1,1,0,1,2,1,0,1,1,1,1,0,0,0,2,0.7796019900497512,0.3299273021001615,1
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5149253731343283,0.08322178629125318,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.011940298507462671,7.500576967459007e-05,0
0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,3,0.3293532338308458,0.3722132471728595,2
0,0,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0.7278606965174129,0.02017078236787445,0
0,0,0,1,1,2,0,1,1,1,1,0,0,2,0,3,0.4567164179104478,0.4887260558504501,2
1,1,0,0,1,2,0,1,0,1,1,1,1,2,1,3,0.7144278606965173,0.7286637433648742,2
0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,2,0.014427860696517386,0.043480267712901,0
1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0.31592039800995025,0.3347622894068774,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2,0.2651741293532338,0.010645049619201478,0
0,0,0,0,1,2,1,1,0,1,0,1,1,2,0,2,0.9074626865671641,0.7068716824371106,2
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5119402985074627,0.013431802446342025,0
1,1,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0.800497512437811,0.6685668128317563,2
1,0,1,0,1,2,0,0,0,1,1,1,1,2,1,3,0.6796019900497512,0.6477902146318948,2
1,0,1,0,1,1,2,2,2,2,2,2,2,1,0,3,0.020895522388059695,0.0781271636279714,1
0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.6288557213930348,0.1907223632587122,0
0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,3,0.417910447761194,0.37663858758366026,2
0,0,1,0,1,2,1,0,0,1,1,1,1,2,0,3,0.8935323383084576,0.8986614354950382,2
0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0.7134328358208956,0.3008019847680591,1
1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,2,0.4119402985074626,0.0766732056312024,0
1,0,0,0,1,1,1,1,0,1,1,1,1,2,0,0,0.9233830845771144,0.8426321255481192,2
1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.32089552238805974,0.0036579736902838675,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,3,0.01840796019900498,0.0694380336948996,1
1,0,0,1,1,2,0,1,1,0,0,1,0,0,0,2,0.4666666666666667,0.0813004846526656,0
0,0,1,0,1,2,1,0,1,1,0,1,1,0,0,0,0.818407960199005,0.05714285714285715,0
0,0,0,1,1,2,0,1,0,1,1,1,1,2,1,2,0.7402985074626866,0.7747749826909762,2
0,0,0,1,1,2,0,0,0,1,1,1,1,1,0,3,0.6557213930348259,0.47837525963535654,2
1,0,0,1,1,2,1,0,0,1,0,1,0,1,0,0,0.7502487562189055,0.5194264943457189,2
0,1,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0.745771144278607,0.3360489268405262,1
1,0,0,1,1,2,2,2,2,2,2,2,2,2,1,3,0.0681592039800995,0.10525617355181169,1
1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.35074626865671643,0.004004154165705054,0
0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,3,0.26616915422885573,0.2512693284098777,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01641791044776117,0.034808446803600276,0
0,0,0,1,1,1,0,1,1,1,1,0,1,2,1,2,0.5144278606965175,0.4446168936072005,2
1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.5159203980099502,0.05178282944841912,0
1,0,0,0,1,2,0,1,0,1,1,0,1,2,1,3,0.618407960199005,0.6587064389568428,2
0,0,0,1,1,2,1,1,1,1,1,0,1,2,1,1,0.8099502487562189,0.5321255481190861,1
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0.16318407960199,0.02628663743364874,0
0,1,0,1,1,2,0,1,1,1,1,1,0,1,1,0,0.5771144278606964,0.477238633741057,2
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.16766169154228855,0.009496884375721208,0
0,1,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0.708955223880597,0.01646665128086776,0
1,0,0,1,1,2,0,1,1,0,1,1,0,1,1,2,0.5054726368159204,0.22382298638356798,1
0,1,0,0,1,1,2,2,2,2,2,2,2,2,0,2,0.01791044776119402,0.143578352180937,2
0,0,0,1,1,2,1,1,1,1,1,1,1,2,0,2,0.9174129353233832,0.9277694438033696,2
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.31492537313432833,0.0035887375951996307,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.021890547263681587,0.027296330486960535,0
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.2716417910447761,0.00308677590583891,0
1,0,1,0,1,1,2,2,2,2,2,2,2,2,0,3,0.0029850746268656747,0.07733671820909302,1
0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,3,0.3791044776119403,0.15721209323794139,0
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.7587064676616915,0.34161089314562654,1
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5273631840796019,0.006052388645280407,0
0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,3,0.6343283582089552,0.6901742441726287,2
1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0.309452736318408,0.02317678282944842,0
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,3,0.5472636815920398,0.012952919455342719,0
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.30746268656716413,0.2921878606046619,2
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,3,0.4014925373134328,0.1712266328179091,1
0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0.3577114427860697,0.4521867066697438,2
0,0,0,1,1,1,2,2,2,2,2,2,2,0,0,1,0.021890547263681587,0.027198246018924534,0
1,0,0,1,1,2,1,0,1,1,0,1,0,2,0,3,0.7049751243781094,0.6222997922917147,2
1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,0.41990049751243785,0.16408377567505195,0
1,0,0,1,1,2,1,1,0,1,1,1,0,2,0,3,0.8741293532338307,0.8688899146088161,2
1,0,0,0,1,2,0,1,0,0,1,1,1,2,1,0,0.6666666666666666,0.6369201477036696,2
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.5517412935323384,0.17769443803369492,0
1,0,1,0,1,2,1,0,0,1,0,1,1,0,0,3,0.8582089552238806,0.46365681975536577,1
1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.7179104477611941,0.028807985229633046,0
1,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0.4054726368159204,0.14261481652434804,0
0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,3,0.753731343283582,0.17154973459496886,0
0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3,0.35721393034825866,0.26552042464804987,1
0,1,0,0,1,2,1,0,0,0,1,1,1,1,0,2,0.8686567164179103,0.8281271636279715,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.008457711442786064,3.4618047542118394e-05,0
0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0.7547263681592039,0.47178629125317334,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,0.04282829448419109,0
1,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0.7487562189054726,0.34064158781444726,1
0,0,1,0,1,2,1,0,1,1,0,1,1,0,0,0,0.8268656716417909,0.3826563581813986,1
0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0.40049751243781095,0.02377682898684514,0
0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0.5805970149253731,0.10087699053773368,0
0,0,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0.0681592039800995,0.12131894761135474,1
0,0,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0.7800995024875622,0.141437802907916,0
0,0,1,0,1,2,1,0,1,1,0,1,1,0,0,0,0.8139303482587064,0.43754327255942765,1
0,0,1,1,1,2,1,0,1,1,0,1,1,1,0,0,0.8149253731343283,0.7379240710823909,2
1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,0.061691542288557194,0.19753634894991925,2
0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,0.8054726368159204,0.4310870066928225,1
1,0,1,0,1,2,1,0,1,0,0,0,1,0,0,2,0.6741293532338308,0.17466535887375953,0
1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,2,0.5587064676616916,0.1954881144703439,0
1,0,0,0,1,2,1,0,1,1,1,1,1,2,0,2,0.8890547263681591,0.7955111931687052,2
1,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.0001442418647588273,0
0,0,0,1,1,2,1,1,1,0,0,1,0,0,1,0,0.7099502487562188,0.33267943687976,1
0,0,0,1,1,2,0,0,1,1,0,1,1,2,0,2,0.5825870646766169,0.6288541426263559,2
1,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,0.009950248756218888,5.192707131317781e-05,0
0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,0.013930348258706454,0.029056081237018236,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0.3611940298507462,0.09304177244403417,0
0,1,1,0,1,2,0,1,0,0,1,0,0,1,0,3,0.4537313432835821,0.47952342487883687,2
1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.6024875621890546,0.18722594045695823,0
0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0.025870646766169153,0.006138933764135703,0
1,1,1,0,1,2,1,0,1,0,0,1,1,0,0,0,0.753731343283582,0.01879759981537041,0
1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,2,0.6313432835820896,0.09690745441957074,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,1,0.014427860696517386,0.05484075698130626,0
0,0,0,1,1,2,1,0,0,0,1,1,0,2,1,3,0.7547263681592039,0.7251327025155782,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.061691542288557194,0.007823678744518808,0
0,0,1,0,1,2,2,2,2,2,2,2,2,1,1,3,0.06517412935323383,0.06883798753750289,0
0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0.7945273631840796,0.12017078236787447,0
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0.17761194029850746,0.22532887145165015,2
0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0.6,0.015087699053773367,0
0,0,1,0,1,2,1,1,0,1,0,1,1,2,0,3,0.8805970149253731,0.8382702515578122,2
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.027860696517412936,0.010968151396261252,0
0,0,0,0,1,2,1,1,0,1,0,1,1,2,0,3,0.9194029850746269,0.9285541195476575,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06865671641791044,0.009364181860143088,0
0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0.3233830845771144,0.22993307177475192,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.007960199004975133,0.05106162012462498,1
1,0,0,0,1,2,1,0,0,1,0,0,1,2,0,0,0.7452736318407961,0.73267943687976,2
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.2741293532338308,0.0031156242787906754,0
0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.4716417910447761,0.3549330717747519,1
1,0,0,0,1,2,1,0,0,0,1,0,1,0,0,3,0.7701492537313434,0.5849988460650819,2
0,1,1,0,1,2,0,0,1,1,1,0,1,1,0,3,0.5059701492537313,0.37347680590814675,1
0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0.6631840796019901,0.08610085391183939,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,0,0.013432835820895522,0.04527463651050081,1
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.6054726368159203,0.026275098084468037,0
1,0,1,0,1,2,2,2,2,2,2,2,2,0,1,1,0.06567164179104479,0.004984998846065082,0
1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.4278606965174129,0.0820620816985922,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,2,0.01791044776119402,0.08400069236095085,1
0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,2,0.6233830845771144,0.1308562197092084,0
1,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0.0681592039800995,0.017562889453034847,0
0,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7746268656716417,0.5014193399492269,1
0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,3,0.8034825870646766,0.030994691899376873,0
0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,1,0.4114427860696518,0.429379183014078,2
0,0,0,0,1,2,1,0,1,1,1,1,1,2,1,2,0.845273631840796,0.6606912070159243,2
0,0,1,0,1,1,0,1,0,1,1,0,0,2,0,3,0.464179104477612,0.435800830833141,2
0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0.5701492537313433,0.30710246942072467,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0.06965174129353235,0.00074428802215555,0
1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0.4253731343283582,0.24367066697438264,1
0,0,1,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7706467661691543,0.5436129702284791,2
0,0,0,1,1,2,2,2,2,2,2,2,2,2,0,2,0.06616915422885569,0.05180013847219017,0
1,0,1,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7472636815920397,0.1645338102930995,0
0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.021890547263681587,0.015226171243941843,0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.2606965174129353,0.002959843064851143,0
0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0.41094527363184075,0.23049849988460652,1
1,0,1,0,1,2,1,1,1,0,0,1,0,0,0,0,0.7253731343283583,0.38662012462497114,1
0,0,0,1,1,1,2,2,2,2,2,2,2,1,0,2,0.01840796019900498,0.07654050311562428,1
1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,0.872636815920398,0.30422917147472883,1
0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,3,0.4134328358208955,0.0930129240710824,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.011442786069651711,0.15317332102469422,2
1,0,0,1,1,2,1,1,1,1,0,1,0,1,0,2,0.7676616915422886,0.6684975767366721,2
0,0,0,1,1,2,1,1,0,1,1,1,1,2,1,3,0.9636815920398009,0.8065255019616894,2
1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.6552238805970149,0.4996365105008077,2
1,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.0001442418647588273,0
1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0.6029850746268656,0.20233671820909302,0
0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.8024875621890547,0.33377567505192707,1
0,0,0,0,1,2,0,1,0,1,0,0,1,1,1,1,0.5656716417910447,0.5822351719363028,2
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.564179104477612,0.1952054004154166,0
0,1,0,0,1,2,1,0,1,1,1,1,1,0,1,0,0.854726368159204,0.5165993537964458,1
1,0,0,1,1,2,1,1,1,1,0,1,1,2,0,2,0.8686567164179103,0.8681571659358412,2
0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0.37661691542288556,0.11713593353334874,0
1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,3,0.6199004975124378,0.16014885760443112,0
1,0,0,0,1,2,0,0,0,0,1,1,0,1,1,3,0.5223880597014925,0.33498153704131084,1
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,0.013930348258706454,9.808446803600233e-05,0
0,1,1,0,1,2,1,1,0,0,0,1,1,0,0,2,0.8805970149253731,0.4659531502423263,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0681592039800995,0.08008885298869145,1
1,0,1,0,1,1,2,2,2,2,2,2,2,1,1,2,0.01840796019900498,0.06275098084468037,1
0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0.4159203980099502,0.18432379413801064,1
0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,3,0.5661691542288557,0.02284214170320794,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12437810945273631,0.007390953150242325,0
0,1,0,0,1,2,0,1,0,1,1,1,1,2,1,3,0.7049751243781094,0.7308562197092083,2
1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0.47363184079601983,0.101944380336949,0
0,1,1,0,1,2,1,1,0,0,1,1,0,1,0,3,0.8099502487562189,0.8265001153934918,2
0,0,0,1,1,2,0,1,0,1,1,1,1,2,1,1,0.6950248756218904,0.6355815831987076,2
1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,0.27810945273631843,0.27846180475421184,2
1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,2,0.6109452736318408,0.026880913916455113,0
0,0,0,1,1,1,0,1,0,1,0,1,0,2,0,3,0.5213930348258707,0.5760846988229863,2
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.014427860696517386,0.1450553888760674,2
1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.3144278606965174,0.0035829679206092774,0
0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,3,0.5691542288557214,0.406912070159243,1
0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,0.013432835820895522,0.16128548349873068,2
0,0,1,0,1,2,1,1,1,0,0,1,1,0,0,0,0.8169154228855721,0.15463304869605354,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0756218905472637,0.0008135241172397877,0
0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,2,0.48009950248756217,0.3126932840987768,1
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,0.013930348258706454,0.036216247403646436,0
1,0,1,0,1,2,0,1,1,0,0,0,1,0,0,1,0.46019900497512434,0.21574544195707362,1
1,0,1,0,1,2,1,0,0,1,0,1,1,1,0,0,0.8626865671641791,0.8683937225940457,2
0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,0.861691542288557,0.7262981767828294,2
0,0,0,1,1,2,2,2,2,2,2,2,2,0,1,1,0.072636815920398,0.04080890837756751,0
0,0,1,0,1,2,1,1,0,0,1,0,0,1,0,0,0.7124378109452736,0.6722651742441725,2
1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0.3124378109452736,0.2759173782598661,2
0,0,1,0,1,1,2,2,2,2,2,2,2,2,1,3,0.02238805970149252,0.16225478882991,2
1,1,1,0,1,2,2,2,2,2,2,2,2,1,1,2,0.06716417910447761,0.14330717747519042,2
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0.6671641791044776,0.1385933533348719,0
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.518905472636816,0.02145165012693284,0
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.3611940298507462,0.06721093930302331,0
1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0.3233830845771144,0.08007731363951073,0
1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.7124378109452736,0.35459843064851143,1
0,0,1,0,1,2,1,0,1,1,0,0,1,0,1,1,0.7059701492537314,0.6325640433879529,2
1,0,0,0,1,2,1,0,0,1,1,1,1,2,0,0,0.8950248756218905,0.9025848142164783,2
1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0.7492537313432835,0.3504154165705054,1
0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,2,0.6676616915422885,0.2898222940226171,1
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,2,0.019402985074626844,0.1608412185552735,2
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5149253731343283,0.1298984537272098,0
0,0,0,0,1,2,1,1,0,1,1,0,0,2,0,2,0.7835820895522387,0.8176090468497577,2
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.0001442418647588273,0
1,0,1,0,1,2,1,1,0,1,0,0,1,2,0,2,0.8343283582089552,0.8228190630048465,2
0,1,0,0,1,2,1,0,0,1,0,0,1,0,1,3,0.753731343283582,0.6254500346180475,2
0,0,0,1,1,2,0,1,0,1,1,1,1,2,0,2,0.7462686567164178,0.7696918993768751,2
1,0,0,1,1,2,0,1,0,1,1,0,0,1,0,3,0.508457711442786,0.5347853681052389,2
0,0,1,1,0,0,0,0,0,0,1,1,0,2,1,1,0.26865671641791045,0.336389337641357,2
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.5840796019900497,0.024186475882760215,0
1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0.618905472636816,0.36277982921763213,1
1,0,1,1,1,1,2,2,2,2,2,2,2,0,0,1,0.019402985074626844,0.00917955227325179,0
1,0,0,1,1,1,2,2,2,2,2,2,2,0,1,3,0.013930348258706454,0.01741864758827602,0
0,0,0,0,1,2,1,0,1,0,0,1,1,2,0,2,0.7507462686567165,0.7577371336256635,2
0,1,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0.7771144278606964,0.365964689591507,1
1,0,1,0,1,2,0,0,1,0,0,0,0,0,1,3,0.33333333333333337,0.021036233556427416,0
0,0,0,1,1,1,0,0,0,1,1,1,1,2,1,2,0.6223880597014925,0.2712324024924994,1
0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2,0.32587064676616917,0.06495499653819525,0
1,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0.8024875621890547,0.664885760443111,2
1,1,0,0,1,2,1,0,0,0,0,0,1,1,1,1,0.6980099502487562,0.44935379644588047,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01691542288557213,0.010477729056081235,0
0,0,1,0,1,2,2,2,2,2,2,2,2,0,1,2,0.06417910447761191,0.05158666051234711,0
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5049751243781094,0.056323563351027006,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,2,0.019402985074626844,0.11636856681283177,1
1,0,0,0,1,2,1,0,0,1,0,1,0,0,1,0,0.7517412935323382,0.3462612508654512,1
1,0,0,1,1,2,0,1,1,1,1,1,1,2,0,1,0.654228855721393,0.6572178629125317,2
1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,2,0.45572139303482584,0.4481652434802677,2
1,0,1,1,1,1,2,2,2,2,2,2,2,0,1,2,0.011940298507462671,0.016201246249711514,0
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.2616915422885572,0.0029713824140318486,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0.3079601990049751,0.4110489268405262,2
1,0,0,1,1,1,0,1,0,1,0,1,1,2,1,3,0.6278606965174128,0.6207939072236326,2
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5263681592039802,0.0060408492960997,0
0,0,1,0,1,2,2,2,2,2,2,2,2,2,1,1,0.05920398009950248,0.1845603507962151,2
1,0,1,0,1,1,2,2,2,2,2,2,2,2,0,1,0.019402985074626844,0.07680590814678052,1
1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0.5089552238805971,0.005838910685437342,0
1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0.35870646766169145,0.27367297484421876,1
1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01741293532338306,0.002215555042695592,0
0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,2,0.9487562189054725,0.5280579275328872,1
0,0,0,1,1,1,0,1,0,1,1,1,1,2,1,1,0.6616915422885572,0.3254846526655896,1
1,1,0,1,1,2,1,0,0,0,0,1,1,1,1,0,0.8034825870646766,0.6866489729979229,2
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.16815920398009948,0.009341103161781675,0
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.27313432835820894,0.0031040849296099706,0
1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.37661691542288556,0.10710246942072468,0
0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,3,0.020895522388059695,0.09821140087699054,1
1,0,0,1,1,2,0,1,0,1,1,1,1,2,1,3,0.7124378109452736,0.7551465497345949,2
1,0,0,1,1,1,2,2,2,2,2,2,2,2,0,1,0.01840796019900498,0.10593699515347335,1
1,0,0,1,1,2,1,0,1,0,0,0,1,0,1,2,0.6691542288557214,0.5417262866374336,2
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0.30646766169154227,0.008342949457650586,0
1,0,1,1,1,1,2,2,2,2,2,2,2,2,1,2,0.012935323383084563,0.0924474959612278,1
